blkgrp,households,area_median_income,blkgrp_median_income_owners,blkgrp_median_income_renters,avg_hh_size_owners,avg_hh_size_renters,commuters_per_hh_owners,commuters_per_hh_renters,pct_renters,gross_hh_density,median_rooms_per_owner_unit,median_rooms_per_renter_unit,pct_detatched_single_family_unit,median_commute_distance,block_denstiy,employment_access_index,local_job_density,local_retail_job_density,retail_access_index,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_t,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips,hh_type1_ht_own,hh_type1_h_own,hh_type1_t_own,hh_type1_autos_own,hh_type1_vmt_own,hh_type1_transit_trips_own,hh_type1_ht_rent,hh_type1_h_rent,hh_type1_t_rent,hh_type1_autos_rent,hh_type1_vmt_rent,hh_type1_transit_trips_rent,hh_type2_income,hh_type2_size,hh_type2_workers,hh_type2_ht,hh_type2_h,hh_type2_t,hh_type2_autos,hh_type2_vmt,hh_type2_transit_trips,hh_type2_ht_own,hh_type2_h_own,hh_type2_t_own,hh_type2_autos_own,hh_type2_vmt_own,hh_type2_transit_trips_own,hh_type2_ht_rent,hh_type2_h_rent,hh_type2_t_rent,hh_type2_autos_rent,hh_type2_vmt_rent,hh_type2_transit_trips_rent,hh_type3_income,hh_type3_size,hh_type3_workers,hh_type3_ht,hh_type3_h,hh_type3_t,hh_type3_autos,hh_type3_vmt,hh_type3_transit_trips,hh_type3_ht_own,hh_type3_h_own,hh_type3_t_own,hh_type3_autos_own,hh_type3_vmt_own,hh_type3_transit_trips_own,hh_type3_ht_rent,hh_type3_h_rent,hh_type3_t_rent,hh_type3_autos_rent,hh_type3_vmt_rent,hh_type3_transit_trips_rent,hh_type4_income,hh_type4_size,hh_type4_workers,hh_type4_ht,hh_type4_h,hh_type4_t,hh_type4_autos,hh_type4_vmt,hh_type4_transit_trips,hh_type4_ht_own,hh_type4_h_own,hh_type4_t_own,hh_type4_autos_own,hh_type4_vmt_own,hh_type4_transit_trips_own,hh_type4_ht_rent,hh_type4_h_rent,hh_type4_t_rent,hh_type4_autos_rent,hh_type4_vmt_rent,hh_type4_transit_trips_rent,hh_type5_income,hh_type5_size,hh_type5_workers,hh_type5_ht,hh_type5_h,hh_type5_t,hh_type5_autos,hh_type5_vmt,hh_type5_transit_trips,hh_type5_ht_own,hh_type5_h_own,hh_type5_t_own,hh_type5_autos_own,hh_type5_vmt_own,hh_type5_transit_trips_own,hh_type5_ht_rent,hh_type5_h_rent,hh_type5_t_rent,hh_type5_autos_rent,hh_type5_vmt_rent,hh_type5_transit_trips_rent,hh_type6_income,hh_type6_size,hh_type6_workers,hh_type6_ht,hh_type6_h,hh_type6_t,hh_type6_autos,hh_type6_vmt,hh_type6_transit_trips,hh_type6_ht_own,hh_type6_h_own,hh_type6_t_own,hh_type6_autos_own,hh_type6_vmt_own,hh_type6_transit_trips_own,hh_type6_ht_rent,hh_type6_h_rent,hh_type6_t_rent,hh_type6_autos_rent,hh_type6_vmt_rent,hh_type6_transit_trips_rent,hh_type7_income,hh_type7_size,hh_type7_workers,hh_type7_ht,hh_type7_h,hh_type7_t,hh_type7_autos,hh_type7_vmt,hh_type7_transit_trips,hh_type7_ht_own,hh_type7_h_own,hh_type7_t_own,hh_type7_autos_own,hh_type7_vmt_own,hh_type7_transit_trips_own,hh_type7_ht_rent,hh_type7_h_rent,hh_type7_t_rent,hh_type7_autos_rent,hh_type7_vmt_rent,hh_type7_transit_trips_rent,hh_type8_income,hh_type8_size,hh_type8_workers,hh_type8_ht,hh_type8_h,hh_type8_t,hh_type8_autos,hh_type8_vmt,hh_type8_transit_trips,hh_type8_ht_own,hh_type8_h_own,hh_type8_t_own,hh_type8_autos_own,hh_type8_vmt_own,hh_type8_transit_trips_own,hh_type8_ht_rent,hh_type8_h_rent,hh_type8_t_rent,hh_type8_autos_rent,hh_type8_vmt_rent,hh_type8_transit_trips_rent
'110010018043',817,89826.00000,70054.35569,32615.58270,3.21000,2.77000,1.45126,1.40389,0.87026,18.47138,8.00000,3.40000,0.85470,4.46387,0.18087,80942.05149,2.06217,0.36145,4912.42434,89826.00000,4.00000,2.00000,31.87073,20.70008,11.17065,1.55006,17267.04000,606.10004,49.31022,36.33692,12.97330,2.02000,17267.04000,462.11672,29.27075,18.36885,10.90190,1.48000,17267.04000,627.56591,11720.00000,1.00000,1.00000,118.48619,83.13341,35.35278,0.44930,9580.68000,612.60591,133.29645,91.33106,41.96539,0.78000,9580.68000,397.45841,116.27819,81.91126,34.36693,0.40000,9580.68000,644.68134,44913.00000,1.00000,1.00000,49.65180,37.80191,11.84989,0.72800,9784.80000,586.79426,58.81086,44.94022,13.87065,1.05000,9784.80000,389.85155,48.28632,36.73769,11.54863,0.68000,9784.80000,616.15562,121265.00000,1.00000,1.00000,20.90776,15.29360,5.61416,0.92800,10107.72000,566.19429,33.17255,26.60949,6.56306,1.25000,10107.72000,384.14641,19.07926,13.60656,5.47270,0.88000,10107.72000,593.33504,71861.00000,2.00000,0.00000,31.19816,25.94002,5.25814,0.73136,0.00000,639.44639,53.41680,45.92199,7.49481,1.21000,0.00000,464.01843,27.88568,22.96099,4.92469,0.66000,0.00000,665.60021,44913.00000,3.00000,1.00000,54.28501,39.38264,14.90237,1.04266,10508.40000,636.87663,75.50943,57.12377,18.38566,1.53000,10508.40000,469.72358,51.12075,36.73769,14.38306,0.97000,10508.40000,661.79678,71861.00000,3.00000,1.00000,35.92717,25.76453,10.16264,1.13266,10958.76000,628.35499,57.04602,44.56938,12.47664,1.62000,10958.76000,467.82186,32.77864,22.96099,9.81765,1.06000,10958.76000,652.28820,134739.00000,4.00000,2.00000,22.31689,13.83472,8.48218,1.63006,18014.40000,597.57840,34.35917,24.49180,9.86737,2.10000,18014.40000,460.21500,20.52156,12.24590,8.27566,1.56000,18014.40000,618.05734
'110010019011',331,89826.00000,89292.05573,54907.72752,3.06000,3.10000,1.12525,1.44139,0.32628,5.70274,8.30000,4.50000,2.82051,4.41568,0.24120,83171.07722,3.80777,0.43806,4977.42720,89826.00000,4.00000,2.00000,46.64426,33.69423,12.95003,1.97601,19113.84000,336.45990,48.88410,35.45521,13.42888,2.10000,19113.84000,300.47095,42.01940,30.05811,11.96129,1.72000,19113.84000,410.77041,11720.00000,1.00000,1.00000,133.65097,89.24770,44.40327,0.78822,11769.84000,297.20184,134.81321,89.18089,45.63232,0.86000,11769.84000,233.91093,131.25117,89.38567,41.86551,0.64000,11769.84000,427.88585,44913.00000,1.00000,1.00000,54.24245,39.80029,14.44216,1.06148,11835.72000,282.76949,58.69642,43.87148,14.82493,1.13000,11835.72000,226.30407,45.04583,31.39403,13.65180,0.92000,11835.72000,399.36012,121265.00000,1.00000,1.00000,31.51406,24.75870,6.75536,1.26148,11941.56000,272.76107,32.90971,25.96627,6.94344,1.33000,11941.56000,222.50064,28.63231,22.26529,6.36702,1.12000,11941.56000,376.53955,71861.00000,2.00000,0.00000,50.44204,43.40020,7.04184,1.16949,0.00000,348.86988,53.87314,46.22257,7.65057,1.30000,0.00000,300.47095,43.35744,37.57254,5.78490,0.90000,0.00000,448.80471,44913.00000,3.00000,1.00000,68.24193,49.81506,18.42687,1.47949,12593.88000,352.75375,75.09442,55.73442,19.36000,1.61000,12593.88000,308.07781,54.09280,37.59268,16.50012,1.21000,12593.88000,445.00128,71861.00000,3.00000,1.00000,54.02892,41.56640,12.46252,1.56949,12955.68000,348.37004,56.58449,43.50065,13.08384,1.70000,12955.68000,306.17610,48.75214,37.57254,11.17960,1.30000,12955.68000,435.49271,134739.00000,4.00000,2.00000,35.65094,25.82292,9.82801,2.05601,19753.20000,332.07619,38.82067,28.62423,10.19644,2.18000,19753.20000,298.56924,29.10602,20.03874,9.06728,1.80000,19753.20000,401.26184
'110010019012',427,89826.00000,69936.95940,43005.83606,2.67000,1.72000,1.27085,1.62790,0.29742,10.08962,7.80000,4.20000,17.09602,4.73846,0.28355,81019.09429,3.48969,0.45556,4993.42908,89826.00000,4.00000,2.00000,46.15084,33.41824,12.73260,1.91698,18825.48000,395.82837,48.00704,34.84069,13.16635,2.03000,18825.48000,361.32583,41.76612,30.05811,11.70801,1.65000,18825.48000,477.33043,11720.00000,1.00000,1.00000,149.13258,106.20409,42.92849,0.72457,11519.28000,354.15543,159.21545,115.18771,44.02773,0.79000,11519.28000,294.76581,125.31480,84.98294,40.33187,0.57000,11519.28000,494.44587,44913.00000,1.00000,1.00000,53.07813,39.14716,13.93097,0.99754,11417.76000,339.76118,57.37287,43.09665,14.27621,1.06000,11417.76000,287.15895,42.93307,29.81765,13.11542,0.85000,11417.76000,464.01843,121265.00000,1.00000,1.00000,31.03278,24.54570,6.48708,1.19754,11256.84000,330.86721,32.16755,25.51107,6.65648,1.26000,11256.84000,283.35552,28.35221,22.26529,6.08692,1.05000,11256.84000,443.09957,71861.00000,2.00000,0.00000,49.93010,43.08669,6.84340,1.11103,0.00000,407.14068,52.81588,45.42102,7.39486,1.23000,0.00000,361.32583,43.11329,37.57254,5.54076,0.83000,0.00000,515.36473,44913.00000,3.00000,1.00000,67.17000,49.10659,18.06341,1.42103,12417.84000,411.35384,73.68106,54.77256,18.90850,1.54000,12417.84000,368.93269,51.78953,35.72240,16.06713,1.14000,12417.84000,511.56130,71861.00000,3.00000,1.00000,53.39049,41.19780,12.19269,1.51103,12671.64000,406.62405,55.48926,42.73250,12.75676,1.63000,12671.64000,367.03097,48.43277,37.57254,10.86023,1.23000,12671.64000,500.15101,134739.00000,4.00000,2.00000,32.80818,23.16735,9.64083,1.99698,19330.92000,391.66419,34.46663,24.49180,9.97483,2.11000,19330.92000,359.42411,28.89059,20.03874,8.85184,1.73000,19330.92000,467.82186
'110010019013',376,89826.00000,49842.89275,30649.53485,2.35000,2.20000,1.16980,1.49846,0.10904,8.78873,6.40000,7.50000,9.03491,4.68149,0.30387,79511.10617,2.61030,0.23373,4996.43039,89826.00000,4.00000,2.00000,44.34254,31.60916,12.73338,1.90673,19110.60000,388.35951,46.36674,33.63837,12.72838,1.91000,19110.60000,376.53955,27.80332,15.02906,12.77426,1.88000,19110.60000,484.93729,11720.00000,1.00000,1.00000,128.52961,85.95781,42.57180,0.68418,12195.36000,330.92368,126.48659,84.57338,41.91321,0.67000,12195.36000,309.97953,145.22260,97.26962,47.95298,0.80000,12195.36000,502.05273,44913.00000,1.00000,1.00000,54.11119,40.36563,13.74556,0.95527,11978.28000,320.82840,55.18671,41.62715,13.55957,0.94000,11978.28000,302.37267,45.32338,30.05811,15.26527,1.08000,11978.28000,471.62529,121265.00000,1.00000,1.00000,29.54072,23.16735,6.37338,1.15527,11633.76000,315.15866,30.93833,24.64025,6.29808,1.14000,11633.76000,298.56924,18.12127,11.13264,6.98863,1.28000,11633.76000,450.70643,71861.00000,2.00000,0.00000,47.91166,41.13304,6.77861,1.10455,0.00000,392.50687,50.64378,43.86802,6.77576,1.11000,0.00000,376.53955,25.58820,18.78627,6.80193,1.06000,0.00000,522.97159,44913.00000,3.00000,1.00000,68.55077,50.41129,18.13948,1.41455,12841.20000,398.86952,71.03902,52.90228,18.13674,1.42000,12841.20000,384.14641,48.21998,30.05811,18.16186,1.37000,12841.20000,519.16816,71861.00000,3.00000,1.00000,51.03561,38.81207,12.22354,1.50455,13020.48000,395.93097,53.48830,41.26299,12.22531,1.51000,13020.48000,382.24469,30.99532,18.78627,12.20905,1.46000,13020.48000,507.75787,134739.00000,4.00000,2.00000,34.95125,25.29417,9.65707,1.99564,19525.32000,385.62833,36.82305,27.16363,9.65942,2.00000,19525.32000,374.63783,19.65726,10.01937,9.63789,1.96000,19525.32000,475.42872
'110010019014',343,89826.00000,79535.88575,48908.43545,2.25000,5.05000,1.41546,1.81313,0.12828,7.31119,7.60000,5.10000,35.56851,4.96583,0.34105,78731.11586,4.32997,0.22355,5011.43146,89826.00000,4.00000,2.00000,46.54104,33.20238,13.33866,2.02408,20153.88000,318.76179,47.14513,33.66509,13.48004,2.06000,20153.88000,309.97953,42.43598,30.05811,12.37787,1.78000,20153.88000,378.44126,11720.00000,1.00000,1.00000,179.83473,134.21775,45.61698,0.80589,12481.56000,264.59341,186.55862,140.78498,45.77364,0.82000,12481.56000,245.32122,134.14284,89.59044,44.55240,0.71000,12481.56000,395.55669,44913.00000,1.00000,1.00000,55.02023,40.34459,14.67565,1.07717,12326.04000,254.05913,56.38244,41.65386,14.72857,1.09000,12326.04000,237.71436,45.76345,31.44747,14.31599,0.99000,12326.04000,365.12926,121265.00000,1.00000,1.00000,31.15504,24.35284,6.80220,1.27717,12080.88000,246.40237,31.49146,24.66004,6.83142,1.29000,12080.88000,232.00922,28.86892,22.26529,6.60363,1.19000,12080.88000,344.21039,71861.00000,2.00000,0.00000,50.41033,43.08955,7.32078,1.21408,339.12000,325.29859,51.38953,43.90142,7.48811,1.25000,339.12000,311.88124,43.75622,37.57254,6.18368,0.97000,339.12000,416.47556,44913.00000,3.00000,1.00000,70.11770,50.97194,19.14577,1.52408,13638.24000,331.44174,72.33268,52.92900,19.40368,1.56000,13638.24000,319.48810,55.06596,37.67283,17.39312,1.28000,13638.24000,412.67213,71861.00000,3.00000,1.00000,53.75253,40.81870,12.93383,1.62280,13857.48000,326.66250,54.40945,41.29639,13.11306,1.66000,13857.48000,315.68467,49.28843,37.57254,11.71590,1.37000,13857.48000,401.26184,134739.00000,4.00000,2.00000,36.35740,26.26518,10.09223,2.10536,20617.20000,315.88427,37.37827,27.18144,10.19683,2.14000,20617.20000,308.07781,29.42017,20.03874,9.38143,1.87000,20617.20000,368.93269
'110010019021',511,89826.00000,87383.04320,48685.51548,2.56000,3.55000,1.37281,1.53928,0.25245,4.84252,8.40000,6.40000,32.25225,4.50346,0.18953,81812.11061,4.23009,0.14802,5046.43090,89826.00000,4.00000,2.00000,47.57058,33.68328,13.88730,2.12689,20989.80000,278.79661,49.03554,34.90749,14.12805,2.19000,20989.80000,258.63322,43.23250,30.05811,13.17438,1.94000,20989.80000,338.50525,11720.00000,1.00000,1.00000,159.81351,110.66436,49.14915,0.92980,12749.40000,234.78177,164.39663,115.18771,49.20891,0.95000,12749.40000,193.97492,146.24179,97.26962,48.97216,0.87000,12749.40000,355.62068,44913.00000,1.00000,1.00000,56.89198,41.11960,15.77237,1.19980,12798.00000,221.41395,59.00228,43.17681,15.82547,1.22000,12798.00000,186.36806,50.64285,35.02772,15.61513,1.14000,12798.00000,325.19324,121265.00000,1.00000,1.00000,32.06658,24.72867,7.33790,1.40233,12875.76000,211.86816,32.92503,25.56055,7.36448,1.42000,12875.76000,180.66291,29.52448,22.26529,7.25920,1.35000,12875.76000,304.27438,71861.00000,2.00000,0.00000,51.34663,43.50212,7.84451,1.32436,332.64000,289.81986,53.64514,45.50452,8.14062,1.39000,332.64000,260.53494,44.54020,37.57254,6.96766,1.13000,332.64000,376.53955,44913.00000,3.00000,1.00000,71.68679,51.60814,20.07865,1.63184,14054.04000,293.12460,75.43388,54.87943,20.55445,1.70000,14054.04000,266.24008,60.59074,41.92105,18.66970,1.43000,14054.04000,372.73612,71861.00000,3.00000,1.00000,55.03707,41.49230,13.54477,1.72436,14405.04000,288.82248,56.66661,42.81599,13.85061,1.79000,14405.04000,264.33837,50.21162,37.57254,12.63909,1.53000,14405.04000,361.32583,134739.00000,4.00000,2.00000,36.64250,26.12397,10.51853,2.20689,21614.04000,274.97457,38.88371,28.17892,10.70478,2.27000,21614.04000,256.73151,30.00575,20.03874,9.96700,2.02000,21614.04000,328.99667
'110010019022',328,89826.00000,50306.45825,28028.27370,2.13000,3.00000,0.91993,1.03148,0.13720,2.87800,7.30000,9.00000,83.53659,4.81530,0.17549,78402.13960,3.04449,0.11016,5107.43410,89826.00000,4.00000,2.00000,44.39488,29.39089,15.00399,2.29588,23672.52000,183.38213,46.68582,31.67457,15.01125,2.30000,23672.52000,176.85948,29.98745,15.02906,14.95839,2.27000,23672.52000,224.40236,11720.00000,1.00000,1.00000,165.32926,111.32471,54.00455,1.07921,14006.52000,128.30198,168.42893,115.18771,53.24121,1.06000,14006.52000,110.29946,145.83580,87.03072,58.80508,1.20000,14006.52000,241.51779,44913.00000,1.00000,1.00000,55.13289,37.94214,17.19075,1.34921,14095.08000,117.56425,56.17961,39.19578,16.98383,1.33000,14095.08000,102.69260,48.55017,30.05811,18.49206,1.47000,14095.08000,211.09035,121265.00000,1.00000,1.00000,29.50804,21.54906,7.95898,1.54921,14236.56000,109.77185,31.07934,23.20538,7.87397,1.53000,14236.56000,96.98746,19.62630,11.13264,8.49366,1.67000,14236.56000,190.17149,71861.00000,2.00000,0.00000,47.13735,38.20811,8.92924,1.48588,1985.04000,188.60025,50.22411,41.29639,8.92772,1.49000,1985.04000,176.85948,27.72506,18.78627,8.93879,1.46000,1985.04000,262.43665,44913.00000,3.00000,1.00000,69.06662,47.09406,21.97256,1.79451,16218.36000,194.64168,71.78782,49.80295,21.98487,1.80000,16218.36000,184.46634,51.95324,30.05811,21.89513,1.76000,16218.36000,258.63322,71861.00000,3.00000,1.00000,50.91293,36.10456,14.80838,1.89314,16595.28000,189.79462,53.68536,38.85835,14.82701,1.90000,16595.28000,180.66291,33.47746,18.78627,14.69119,1.85000,16595.28000,247.22293,134739.00000,4.00000,2.00000,34.78879,23.44373,11.34507,2.37588,24328.08000,178.79599,36.93063,25.57834,11.35229,2.38000,24328.08000,173.05605,21.31900,10.01937,11.29963,2.35000,24328.08000,214.89378
'110010020011',520,89826.00000,96166.09646,21337.62034,2.48000,1.97000,1.54569,1.00727,0.83269,15.54082,5.10000,3.60000,4.15162,4.24046,0.26898,84274.03155,2.66835,0.31907,4939.42214,89826.00000,4.00000,2.00000,31.78164,20.62629,11.15535,1.57692,17232.48000,529.21799,44.26492,31.86160,12.40332,1.91000,17232.48000,408.86870,29.27345,18.36885,10.90461,1.51000,17232.48000,553.39903,11720.00000,1.00000,1.00000,118.52243,83.62825,34.89419,0.47015,9551.52000,532.33388,135.41369,97.26962,38.14406,0.67000,9551.52000,342.30868,115.12858,80.88737,34.24121,0.43000,9551.52000,570.51446,44913.00000,1.00000,1.00000,48.93930,37.18471,11.75459,0.74848,9768.60000,507.30804,52.18604,39.40953,12.77652,0.94000,9768.60000,334.70182,48.28695,36.73769,11.54926,0.71000,9768.60000,541.98874,121265.00000,1.00000,1.00000,20.83082,15.23404,5.59678,0.94848,10113.12000,489.25272,29.43501,23.33402,6.10099,1.14000,10113.12000,330.89839,19.10204,13.60656,5.49547,0.91000,10113.12000,521.06988,71861.00000,2.00000,0.00000,31.32596,26.07056,5.25540,0.76027,0.00000,560.88886,48.38820,41.54688,6.84133,1.11000,0.00000,408.86870,27.89775,22.96099,4.93675,0.69000,0.00000,591.43333,44913.00000,3.00000,1.00000,53.86658,38.97278,14.89380,1.07027,10548.36000,558.99446,67.41712,50.09685,17.32027,1.42000,10548.36000,416.47556,51.14395,36.73769,14.40626,1.00000,10548.36000,587.62990,71861.00000,3.00000,1.00000,35.82437,25.65706,10.16730,1.16027,11008.44000,550.75857,50.86078,39.07544,11.78534,1.51000,11008.44000,414.57384,32.80319,22.96099,9.84220,1.09000,11008.44000,578.12132,134739.00000,4.00000,2.00000,22.98540,14.50036,8.48505,1.65692,17990.64000,522.24748,35.16622,25.72084,9.44538,1.99000,17990.64000,405.06527,20.53799,12.24590,8.29209,1.59000,17990.64000,545.79217
'110010020012',441,89826.00000,161160.13064,35758.69052,2.99000,2.32000,1.46223,0.95288,0.20408,3.59871,9.00000,3.30000,63.94850,4.28763,0.13057,85761.00195,0.95476,0.21811,5025.41886,89826.00000,4.00000,2.00000,45.62485,31.10694,14.51791,2.21592,22577.40000,233.01829,49.32187,34.37312,14.94875,2.32000,22577.40000,220.59893,31.20648,18.36885,12.83764,1.81000,22577.40000,281.45380,11720.00000,1.00000,1.00000,181.60150,129.81472,51.78677,1.01061,13386.60000,183.53489,194.15380,140.78498,53.36882,1.08000,13386.60000,154.03891,132.64749,87.03072,45.61678,0.74000,13386.60000,298.56924,44913.00000,1.00000,1.00000,57.90208,41.33106,16.57101,1.28265,13471.92000,173.17249,59.55558,42.50885,17.04673,1.35000,13471.92000,148.33376,51.45341,36.73769,14.71572,1.02000,13471.92000,270.04351,121265.00000,1.00000,1.00000,30.49950,22.81379,7.68571,1.48265,13608.00000,164.36250,33.07844,25.17462,7.90382,1.55000,13608.00000,142.62862,20.44166,13.60656,6.83509,1.22000,13608.00000,249.12465,71861.00000,2.00000,0.00000,48.77770,40.34558,8.43213,1.41388,1125.36000,242.29400,53.76994,44.80316,8.96677,1.52000,1125.36000,222.50064,29.30800,22.96099,6.34701,1.00000,1125.36000,319.48810,44913.00000,3.00000,1.00000,71.65239,50.49654,21.15585,1.72184,15264.72000,246.05862,76.01585,54.02445,21.99140,1.83000,15264.72000,228.20579,54.63490,36.73769,17.89721,1.30000,15264.72000,315.68467,71861.00000,3.00000,1.00000,52.49135,38.24560,14.24575,1.81388,15638.40000,242.60448,56.95222,42.16473,14.78748,1.92000,15638.40000,226.30407,35.09400,22.96099,12.13300,1.40000,15638.40000,306.17610,134739.00000,4.00000,2.00000,35.57279,24.57995,10.99284,2.29796,23230.80000,229.95226,39.05623,27.74252,11.31371,2.40000,23230.80000,218.69721,21.98736,12.24590,9.74147,1.90000,23230.80000,273.84694
'110010020021',326,89826.00000,99477.40082,37587.24388,3.55000,2.35000,1.38981,1.08583,0.05215,3.84046,9.00000,2.40000,96.93252,3.73182,0.31808,101002.97590,5.56437,0.10743,5358.41600,89826.00000,4.00000,2.00000,45.57751,30.95670,14.62081,2.25393,22602.24000,191.85736,47.35412,32.62307,14.73105,2.28000,22602.24000,190.17149,13.28494,0.66796,12.61699,1.78000,22602.24000,222.50064,11720.00000,1.00000,1.00000,269.59268,218.62895,50.96373,1.02227,13082.04000,129.66079,281.76191,230.37543,51.38648,1.04000,13082.04000,123.61147,48.39915,5.11945,43.27970,0.70000,13082.04000,239.61607,44913.00000,1.00000,1.00000,73.36468,57.05099,16.31368,1.29279,13030.20000,122.76561,76.55629,60.11622,16.44007,1.31000,13030.20000,117.90632,15.35240,1.33592,14.01649,0.98000,13030.20000,211.09035,121265.00000,1.00000,1.00000,30.23949,22.67766,7.56183,1.49279,12945.96000,116.16795,31.51755,23.89807,7.61947,1.51000,12945.96000,112.20118,7.00896,0.49478,6.51417,1.18000,12945.96000,188.26977,71861.00000,2.00000,0.00000,48.99804,40.37355,8.62449,1.45288,1426.68000,195.64329,51.31293,42.54881,8.76412,1.48000,1426.68000,192.07320,6.92145,0.83495,6.08650,0.96000,1426.68000,260.53494,44913.00000,3.00000,1.00000,78.44566,57.05099,21.39466,1.76288,15380.28000,200.85259,81.72491,60.11622,21.60868,1.79000,15380.28000,197.77835,18.84044,1.33592,17.50452,1.27000,15380.28000,256.73151,71861.00000,3.00000,1.00000,52.35796,37.98350,14.37446,1.85288,15665.40000,198.55420,54.54318,40.02727,14.51590,1.88000,15665.40000,195.87663,12.63852,0.83495,11.80357,1.36000,15665.40000,247.22293,134739.00000,4.00000,2.00000,36.04863,24.99371,11.05492,2.33393,23147.64000,189.55897,37.48289,26.34427,11.13863,2.36000,23147.64000,188.26977,9.97878,0.44531,9.53348,1.86000,23147.64000,212.99207
'110010020022',727,89826.00000,58890.40010,22251.56480,1.88000,1.92000,1.04464,0.81616,0.61073,20.78582,8.00000,3.90000,5.40541,4.07115,0.17155,86646.02679,2.34550,0.28789,5009.42162,89826.00000,4.00000,2.00000,37.30400,25.51931,11.78470,1.67906,17585.64000,600.57045,49.59836,36.73769,12.86067,1.96000,17585.64000,513.46302,29.46773,18.36885,11.09889,1.50000,17585.64000,656.09163,11720.00000,1.00000,1.00000,134.09518,95.61520,38.47998,0.53678,10222.20000,585.11346,157.09492,115.18771,41.90720,0.72000,10222.20000,446.90300,119.43545,83.13993,36.29551,0.42000,10222.20000,673.20707,44913.00000,1.00000,1.00000,52.84154,40.20112,12.64043,0.81289,10188.72000,564.30969,59.33885,45.63489,13.70395,0.99000,10188.72000,441.19785,48.70024,36.73769,11.96255,0.70000,10188.72000,642.77963,121265.00000,1.00000,1.00000,24.73188,18.82616,5.90572,1.01289,10133.64000,549.31309,33.42642,27.01521,6.41121,1.19000,10133.64000,435.49271,19.19009,13.60656,5.58353,0.90000,10133.64000,621.86077,71861.00000,2.00000,0.00000,37.85931,31.89904,5.96027,0.86685,0.00000,623.79910,53.24626,45.92199,7.32427,1.16000,0.00000,513.46302,28.05186,22.96099,5.09087,0.68000,0.00000,694.12593,44913.00000,3.00000,1.00000,61.18070,45.01662,16.16408,1.17685,10990.08000,624.43737,76.25569,58.00548,18.25021,1.47000,10990.08000,521.06988,51.57209,36.73769,14.83440,0.99000,10990.08000,690.32250,71861.00000,3.00000,1.00000,42.58741,31.63903,10.94838,1.26685,11287.08000,616.72849,57.59233,45.25403,12.33830,1.56000,11287.08000,519.16816,33.02346,22.96099,10.06247,1.08000,11287.08000,678.91221,134739.00000,4.00000,2.00000,25.93034,17.01287,8.91747,1.75906,18144.00000,594.02301,34.23698,24.49180,9.74518,2.04000,18144.00000,511.56130,20.63579,12.24590,8.38989,1.58000,18144.00000,646.58306
'110010020023',419,89826.00000,89749.05063,33911.41531,2.68000,1.96000,1.27301,0.99457,0.13604,4.65584,8.10000,4.10000,59.66587,3.86485,0.15557,93231.00111,3.97047,0.26460,5161.41879,89826.00000,4.00000,2.00000,47.59702,33.42832,14.16870,2.15831,21808.44000,266.91181,48.33825,33.95899,14.37926,2.21000,21808.44000,258.63322,42.88956,30.05811,12.83144,1.83000,21808.44000,319.48810,11720.00000,1.00000,1.00000,160.86005,111.20407,49.65598,0.94143,13032.36000,213.37786,165.40478,115.18771,50.21707,0.97000,13032.36000,193.97492,131.99703,85.90444,46.09260,0.76000,13032.36000,336.60353,44913.00000,1.00000,1.00000,56.31322,40.41411,15.89911,1.21279,12997.80000,202.66653,58.09889,42.02792,16.07097,1.24000,12997.80000,186.36806,44.97264,30.16499,14.80765,1.04000,12997.80000,306.17610,121265.00000,1.00000,1.00000,31.88835,24.52235,7.36600,1.41279,12943.80000,194.89173,32.32531,24.87775,7.44757,1.44000,12943.80000,180.66291,29.11328,22.26529,6.84799,1.24000,12943.80000,285.25723,71861.00000,2.00000,0.00000,51.45126,43.37228,8.07898,1.35695,693.36000,273.72894,52.62508,44.28550,8.33958,1.41000,693.36000,260.53494,43.99647,37.57254,6.42393,1.02000,693.36000,357.52240,44913.00000,3.00000,1.00000,71.63565,51.05463,20.58102,1.66558,14718.24000,279.78356,74.40266,53.40993,20.99274,1.72000,14718.24000,268.14180,54.06269,36.09645,17.96624,1.32000,14718.24000,353.71897,71861.00000,3.00000,1.00000,54.95361,41.10720,13.84641,1.75695,15015.24000,274.94531,55.77602,41.66377,14.11226,1.81000,15015.24000,264.33837,49.73058,37.57254,12.15804,1.42000,15015.24000,342.30868,134739.00000,4.00000,2.00000,37.13640,26.41751,10.71888,2.23967,22367.88000,263.97527,38.29723,27.42190,10.87533,2.29000,22367.88000,256.73151,29.76407,20.03874,9.72532,1.92000,22367.88000,309.97953
